POSTE;NOM;LON;LAT;ALT;DATE;RR;TN;TX;FXI;DXI;FXY;DXY;INST;ETPMON
28070001;CHARTRES;1.501;48.46;155;02/03/2020;5;4;10,5;18,3;280;8,1;310;125;1,2
28070001;CHARTRES;1.501;48.46;155;03/03/2020;0;0,1;9,6;9,1;280;4,5;330;264;1,1
28070001;CHARTRES;1.501;48.46;155;04/03/2020;10,5;2,1;8,7;12,7;190;5,9;190;23;0,5
28070001;CHARTRES;1.501;48.46;155;05/03/2020;6,4;6,6;12;20,1;310;10,6;290;29;1
28070001;CHARTRES;1.501;48.46;155;06/03/2020;0;3;10,4;12,7;290;6,2;290;346;1,6
28070001;CHARTRES;1.501;48.46;155;07/03/2020;0;1;11,7;8,7;210;5,1;210;332;1
28070001;CHARTRES;1.501;48.46;155;08/03/2020;7,9;6,6;12,2;14,3;210;7,6;210;40;1,2
28070001;CHARTRES;1.501;48.46;155;09/03/2020;3,4;4,2;11,8;10,4;180;5,6;210;298;1,7
28070001;CHARTRES;1.501;48.46;155;10/03/2020;0;6,4;14,2;13,6;240;6,2;240;0;0,3
28070001;CHARTRES;1.501;48.46;155;11/03/2020;0,6;11,7;17;13,3;240;7,5;230;215;2,6
28070001;CHARTRES;1.501;48.46;155;12/03/2020;0;9,4;13,4;12,2;280;6,4;240;156;2,7
28070001;CHARTRES;1.501;48.46;155;13/03/2020;0,6;2,8;12,8;8,1;250;4;280;552;2
28070001;CHARTRES;1.501;48.46;155;14/03/2020;1,4;5,4;12,8;8,5;220;5,2;210;16;1,2
28070001;CHARTRES;1.501;48.46;155;15/03/2020;0,6;6,2;16,6;9,6;180;5,6;180;483;2,2
28070001;CHARTRES;1.501;48.46;155;16/03/2020;0;4,8;9,9;7,6;350;4,3;350;0;0,4
28070001;CHARTRES;1.501;48.46;155;17/03/2020;0;7,7;15,3;3,9;340;2,7;350;92;1,5
28070001;CHARTRES;1.501;48.46;155;18/03/2020;0,2;9,7;18,5;4,8;200;2,9;180;260;2
28070001;CHARTRES;1.501;48.46;155;19/03/2020;0;4,9;19,7;4,6;170;2,6;30;502;1,8
28070001;CHARTRES;1.501;48.46;155;20/03/2020;0;9,2;18,7;11,2;30;6,8;20;604;2,7
28070001;CHARTRES;1.501;48.46;155;21/03/2020;0;5,9;8,6;10;60;5,5;80;0;1,2
28070001;CHARTRES;1.501;48.46;155;22/03/2020;2,2;5,4;9,2;11,7;80;6,6;80;6;2,1
28070001;CHARTRES;1.501;48.46;155;23/03/2020;0;0,8;11,7;11,7;90;6,4;100;694;2,7
28070001;CHARTRES;1.501;48.46;155;24/03/2020;0;-0,9;13,4;8,6;80;4,7;80;695;3
28070001;CHARTRES;1.501;48.46;155;25/03/2020;0;-1,5;12,7;10,2;20;6,2;20;694;2,8
28070001;CHARTRES;1.501;48.46;155;26/03/2020;0;-0,2;10,9;10,2;40;5,9;30;696;2,7
28070001;CHARTRES;1.501;48.46;155;27/03/2020;0;0,2;13,3;8,8;20;5,3;10;693;2,3
28070001;CHARTRES;1.501;48.46;155;28/03/2020;0;2,4;16,3;16,3;30;8,2;20;638;2,4
28070001;CHARTRES;1.501;48.46;155;29/03/2020;0;3,8;9,1;18,9;40;10,2;30;272;3,6
28070001;CHARTRES;1.501;48.46;155;30/03/2020;0;-0,9;9,3;14,8;20;8,3;30;699;3,2
28070001;CHARTRES;1.501;48.46;155;31/03/2020;0;0,6;11,9;12,1;70;5,7;70;646;2,4
28198001;CHATEAUDUN;1.376;48.061;126;01/01/2020;1,8;0,5;7,8;5,7;180;4,2;180;0;0
28198001;CHATEAUDUN;1.376;48.061;126;02/01/2020;1,2;7,3;9,4;9,7;200;7,1;200;5;0,2
28198001;CHATEAUDUN;1.376;48.061;126;03/01/2020;0,2;7,5;12,7;13,2;240;9,1;240;181;1
28198001;CHATEAUDUN;1.376;48.061;126;04/01/2020;0;-0,5;8,7;5,6;300;3,7;330;376;0,2
28198001;CHATEAUDUN;1.376;48.061;126;05/01/2020;0;5;8,6;5,4;50;3,5;60;2;0,8
28198001;CHATEAUDUN;1.376;48.061;126;06/01/2020;0;-3,3;8,6;12,6;230;9,4;240;427;0
28198001;CHATEAUDUN;1.376;48.061;126;07/01/2020;0;5,9;11,2;7,5;210;5,5;210;0;0,1
28198001;CHATEAUDUN;1.376;48.061;126;08/01/2020;0,2;9,2;11,9;10,1;210;7;220;0;0
28198001;CHATEAUDUN;1.376;48.061;126;09/01/2020;4,4;10,3;11,6;15,4;180;10,8;180;11;0,7
28198001;CHATEAUDUN;1.376;48.061;126;10/01/2020;0,2;6,8;8,7;14,1;290;9,7;190;39;1,1
28198001;CHATEAUDUN;1.376;48.061;126;11/01/2020;0;0,9;8,8;7,8;190;6;200;215;0,8
28198001;CHATEAUDUN;1.376;48.061;126;12/01/2020;0,2;0,1;8,3;10,5;210;7,5;200;43;0
28198001;CHATEAUDUN;1.376;48.061;126;13/01/2020;1;5,9;9,4;14;200;10,1;200;0;0,3
28198001;CHATEAUDUN;1.376;48.061;126;14/01/2020;0,4;7,3;10,9;18,2;190;12,2;190;0;1,6
28198001;CHATEAUDUN;1.376;48.061;126;15/01/2020;0;7,7;12,6;15,3;210;10,8;210;45;1,8
28198001;CHATEAUDUN;1.376;48.061;126;16/01/2020;1,2;0,8;15;10,5;160;6,8;160;470;0,6
28198001;CHATEAUDUN;1.376;48.061;126;17/01/2020;0;3,9;11;12,9;260;9,4;250;286;0,8
28198001;CHATEAUDUN;1.376;48.061;126;18/01/2020;0;0,5;9,8;7,7;230;5,9;220;309;0,6
28198001;CHATEAUDUN;1.376;48.061;126;19/01/2020;0;0,3;6,7;12,2;20;8,3;20;391;0,6
28198001;CHATEAUDUN;1.376;48.061;126;20/01/2020;0;0,5;6,8;13,1;30;9,3;30;484;1
28198001;CHATEAUDUN;1.376;48.061;126;21/01/2020;0;-1,9;4,8;7,6;30;5,5;20;487;0,5
28198001;CHATEAUDUN;1.376;48.061;126;22/01/2020;0;-2,7;4,9;9;30;6,5;30;490;0,6
28198001;CHATEAUDUN;1.376;48.061;126;23/01/2020;0;-1,2;3,8;9,4;30;6,7;30;416;0,6
28198001;CHATEAUDUN;1.376;48.061;126;24/01/2020;0;-2;3,9;5,4;20;4;20;55;0,3
28198001;CHATEAUDUN;1.376;48.061;126;25/01/2020;0;-3,4;7,1;3;80;2,3;60;147;0,2
28198001;CHATEAUDUN;1.376;48.061;126;26/01/2020;1,2;-0,6;10,9;11,7;180;8,4;190;134;0,1
28198001;CHATEAUDUN;1.376;48.061;126;27/01/2020;11,7;7,5;8,8;14,7;210;10,9;200;0;0,6
28198001;CHATEAUDUN;1.376;48.061;126;28/01/2020;1;4,4;8,9;20,5;270;12,7;250;240;1,4
28198001;CHATEAUDUN;1.376;48.061;126;29/01/2020;0,2;2,5;10;11,4;260;8;250;260;0,8
28198001;CHATEAUDUN;1.376;48.061;126;30/01/2020;4,2;1,6;13,1;12,6;230;8,8;210;0;0,1
28198001;CHATEAUDUN;1.376;48.061;126;31/01/2020;4,8;10,9;13,2;11,3;200;8;210;31;0,8
28198001;CHATEAUDUN;1.376;48.061;126;01/02/2020;8,8;11,4;14,5;14,3;270;9,9;260;248;1,5
28198001;CHATEAUDUN;1.376;48.061;126;02/02/2020;4,2;10,8;15,3;15,4;240;10,1;240;4;0,7
28198001;CHATEAUDUN;1.376;48.061;126;03/02/2020;7,1;10,6;13,9;19,4;260;12,2;230;15;1
28198001;CHATEAUDUN;1.376;48.061;126;04/02/2020;0,6;4;10;17,7;330;11;300;359;1,4
28198001;CHATEAUDUN;1.376;48.061;126;05/02/2020;0;3,1;9,4;5,3;70;3,9;330;153;0,9
28198001;CHATEAUDUN;1.376;48.061;126;06/02/2020;0;-0,4;9,4;9,1;60;6,7;50;515;1,2
28198001;CHATEAUDUN;1.376;48.061;126;07/02/2020;0;-1,7;11,5;9,4;190;6,8;200;396;0,5
28198001;CHATEAUDUN;1.376;48.061;126;08/02/2020;2;6,2;10,8;10,1;210;7,4;210;7;0,7
28198001;CHATEAUDUN;1.376;48.061;126;09/02/2020;2,4;6,6;13,3;26,3;230;17,2;230;6;1,1
28198001;CHATEAUDUN;1.376;48.061;126;10/02/2020;4,3;8;12,8;26,1;240;17,1;260;200;2,6
28198001;CHATEAUDUN;1.376;48.061;126;11/02/2020;0,8;4,8;10,7;20,2;240;12,8;250;326;2,1
28198001;CHATEAUDUN;1.376;48.061;126;12/02/2020;0;1,2;10,9;11,5;240;8,6;250;349;1,1
28198001;CHATEAUDUN;1.376;48.061;126;13/02/2020;8,6;3,7;12,6;25,7;240;17,2;240;192;1,2
28198001;CHATEAUDUN;1.376;48.061;126;14/02/2020;0;7,1;13,1;10,5;250;7;260;175;1,8
28198001;CHATEAUDUN;1.376;48.061;126;15/02/2020;0,2;4,1;13,8;16,3;200;11,3;200;232;1
28198001;CHATEAUDUN;1.376;48.061;126;16/02/2020;7,3;10,8;18,1;25,6;210;16,6;220;163;3,4
28198001;CHATEAUDUN;1.376;48.061;126;17/02/2020;5;6,7;12,7;24,8;250;14;260;270;1,8
28198001;CHATEAUDUN;1.376;48.061;126;18/02/2020;2,8;1,3;12;13;230;9,5;220;388;1,1
28198001;CHATEAUDUN;1.376;48.061;126;19/02/2020;0;4,2;10,2;15,3;290;8,9;290;54;0,8
28198001;CHATEAUDUN;1.376;48.061;126;20/02/2020;1,8;6;11,2;15,8;270;10,5;210;9;1,5
28198001;CHATEAUDUN;1.376;48.061;126;21/02/2020;0;-2,2;10,4;8,4;240;5,9;250;375;0,8
28198001;CHATEAUDUN;1.376;48.061;126;22/02/2020;0;1,5;13,8;12,5;240;9;230;337;1,1
28198001;CHATEAUDUN;1.376;48.061;126;23/02/2020;0;8,3;12;15,1;230;10,5;220;0;0,7
28198001;CHATEAUDUN;1.376;48.061;126;24/02/2020;5,6;9,5;13,7;17,6;240;12;240;37;1,8
28198001;CHATEAUDUN;1.376;48.061;126;25/02/2020;7,4;6,2;12,4;19,2;280;12,4;280;271;2
28198001;CHATEAUDUN;1.376;48.061;126;26/02/2020;5;0,5;9,3;18,1;300;11,4;280;407;1,5
28198001;CHATEAUDUN;1.376;48.061;126;27/02/2020;1,8;1;13,2;28,2;270;16,4;270;131;1,8
28198001;CHATEAUDUN;1.376;48.061;126;28/02/2020;0;-2,3;10,5;13,6;200;10,1;190;0;0,2
28198001;CHATEAUDUN;1.376;48.061;126;29/02/2020;3,4;6,1;11,7;20,8;210;14,5;250;225;1,9
28198001;CHATEAUDUN;1.376;48.061;126;01/03/2020;19;2,8;9,2;20,5;220;12,1;280;103;0,6
28198001;CHATEAUDUN;1.376;48.061;126;02/03/2020;6;4,4;11,3;18,1;290;11,7;290;184;1,7
28198001;CHATEAUDUN;1.376;48.061;126;03/03/2020;0;-0,6;9,6;8,6;270;5,6;280;235;1
28198001;CHATEAUDUN;1.376;48.061;126;04/03/2020;14,1;-0,3;9,4;11,7;160;8,4;170;0;0,3
28198001;CHATEAUDUN;1.376;48.061;126;05/03/2020;12,5;7;12,7;22,9;270;15,4;220;13;1,3
28198001;CHATEAUDUN;1.376;48.061;126;06/03/2020;0;1;11;13,6;260;9,7;260;324;1,4
28198001;CHATEAUDUN;1.376;48.061;126;07/03/2020;0;0,6;12,1;9,4;220;6,4;210;372;1,1
28198001;CHATEAUDUN;1.376;48.061;126;08/03/2020;3,6;6,9;11,4;16,5;250;11,1;200;27;1,4
28198001;CHATEAUDUN;1.376;48.061;126;09/03/2020;3,6;2,9;12,9;11,4;250;8,9;260;331;1,8
28198001;CHATEAUDUN;1.376;48.061;126;10/03/2020;0,6;6,6;14,1;15,4;240;10;240;0;0,3
28198001;CHATEAUDUN;1.376;48.061;126;11/03/2020;2,8;11,6;18;14,8;250;10,7;230;231;3
28198001;CHATEAUDUN;1.376;48.061;126;12/03/2020;0,2;7,8;12,8;16,2;220;10,4;220;198;2
28198001;CHATEAUDUN;1.376;48.061;126;13/03/2020;0,8;-1,2;12,3;7,6;290;5;220;510;1,4
28198001;CHATEAUDUN;1.376;48.061;126;14/03/2020;1,4;3,7;12,9;10,9;200;7,8;210;44;1,1
28198001;CHATEAUDUN;1.376;48.061;126;15/03/2020;0;5;17;9,2;200;6,6;180;558;2,2
28198001;CHATEAUDUN;1.376;48.061;126;16/03/2020;0,2;4,8;10,4;6,9;340;4,7;340;0;0,4
28198001;CHATEAUDUN;1.376;48.061;126;17/03/2020;0;7,9;15,6;4,2;350;2,8;350;41;1,5
28198001;CHATEAUDUN;1.376;48.061;126;18/03/2020;0;9,2;19;4,7;10;2,3;360;360;2,1
28198001;CHATEAUDUN;1.376;48.061;126;19/03/2020;0;4,7;20,1;6,8;120;3,1;30;597;1,8
28198001;CHATEAUDUN;1.376;48.061;126;20/03/2020;0;7,5;20;12,3;40;8,4;20;579;2,9
28198001;CHATEAUDUN;1.376;48.061;126;21/03/2020;0;6,8;9,3;13,2;60;9,5;50;0;1,6
28198001;CHATEAUDUN;1.376;48.061;126;22/03/2020;4;5,7;8,3;13,6;70;9,2;70;41;2
28198001;CHATEAUDUN;1.376;48.061;126;23/03/2020;0;1,2;12,8;10,8;60;7,7;60;696;2,9
28198001;CHATEAUDUN;1.376;48.061;126;24/03/2020;0;-2;13,1;10,6;50;7,8;70;699;2,9
28198001;CHATEAUDUN;1.376;48.061;126;25/03/2020;0;-1,9;12,5;14,9;20;7,5;40;703;2,9
28198001;CHATEAUDUN;1.376;48.061;126;26/03/2020;0;-0,2;10,9;14,2;70;8,8;40;706;3
28198001;CHATEAUDUN;1.376;48.061;126;27/03/2020;0;-0,2;12,8;8,6;30;5,5;20;470;2,2
28198001;CHATEAUDUN;1.376;48.061;126;28/03/2020;0;2,5;16;15,2;30;9,4;20;661;2,3
28198001;CHATEAUDUN;1.376;48.061;126;29/03/2020;0;4,4;8,9;18,5;10;11,9;30;195;3,8
28198001;CHATEAUDUN;1.376;48.061;126;30/03/2020;0;-0,5;9,3;19,4;30;13,1;30;721;3,7
28198001;CHATEAUDUN;1.376;48.061;126;31/03/2020;0;0,7;12,2;14,4;40;9,9;50;633;2,8
29075001;BREST-GUIPAVAS;-4.383;48.45;94;01/01/2020;0,4;8,4;10,4;4,9;230;3,5;240;0;0,1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;02/01/2020;2;9;11,7;18,7;230;11,5;230;0;0,8
29075001;BREST-GUIPAVAS;-4.383;48.45;94;03/01/2020;1,2;7,2;10,4;13,6;260;8,4;240;8;0,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;04/01/2020;0;1,6;9,6;5,7;240;3,6;250;2;0,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;05/01/2020;0;6,5;7,8;8,8;140;6,2;150;0;0,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;06/01/2020;3;3,7;10,9;18,6;220;13,1;220;1;0,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;07/01/2020;3,4;4,6;12,3;15,6;230;10,8;220;0;0
29075001;BREST-GUIPAVAS;-4.383;48.45;94;08/01/2020;14;11,1;11,9;16,9;210;11,3;210;0;0
29075001;BREST-GUIPAVAS;-4.383;48.45;94;09/01/2020;15,7;7,9;12,2;21,3;210;13,8;220;27;0,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;10/01/2020;0;6;11,3;15;300;9,3;320;132;1,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;11/01/2020;3,4;5,6;11,4;17,8;220;11,3;220;0;0,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;12/01/2020;0;7,5;12,2;17,9;210;11,8;220;305;0,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;13/01/2020;20,4;5,9;11,8;26,2;210;16;200;6;0,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;14/01/2020;24;8,9;13,2;28,5;210;17,6;210;0;0,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;15/01/2020;1,6;6,7;11;26,4;190;16,5;210;215;0,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;16/01/2020;8,4;7,1;13,7;24,9;180;15,2;190;0;0,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;17/01/2020;2,4;5,2;9,2;18,8;260;12,2;230;173;1,2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;18/01/2020;0;2,9;9,1;10,6;40;7,2;50;186;0,8
29075001;BREST-GUIPAVAS;-4.383;48.45;94;19/01/2020;0;1,9;8,9;10,8;50;7,6;50;467;1,1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;20/01/2020;0;1,6;9;11,8;60;8;60;453;0,8
29075001;BREST-GUIPAVAS;-4.383;48.45;94;21/01/2020;0;4,2;9,7;10,6;50;7,5;50;396;1,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;22/01/2020;0;1;8,7;14,1;50;9,4;50;502;0,8
29075001;BREST-GUIPAVAS;-4.383;48.45;94;23/01/2020;0;3,3;8,1;12,6;60;9,3;60;349;1,2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;24/01/2020;0;2;8,3;11,5;50;7,6;50;338;0,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;25/01/2020;2,6;4;11,1;10,1;200;7,3;200;27;0,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;26/01/2020;8,7;6,6;10,8;18,4;210;11,4;210;0;0,1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;27/01/2020;12,5;7,5;9,8;24,7;230;13,7;240;84;0,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;28/01/2020;6,4;3,3;9,3;21,7;280;10,5;280;52;0,8
29075001;BREST-GUIPAVAS;-4.383;48.45;94;29/01/2020;2,6;4,3;12,1;12,4;320;8,2;160;307;0,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;30/01/2020;1,6;8;12,5;16,9;220;10,4;230;0;0,1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;31/01/2020;6;9,3;12;16,3;220;10,9;220;0;0,1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;01/02/2020;14,1;9,8;13,1;15,8;230;9,9;230;1;0,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;02/02/2020;6,3;10,8;12,6;20,3;220;12,8;230;0;0,1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;03/02/2020;7,5;7,9;11,8;15,2;250;9,7;220;0;0,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;04/02/2020;0,2;7,1;10,5;16,1;280;9;320;352;1,7
29075001;BREST-GUIPAVAS;-4.383;48.45;94;05/02/2020;0;4;10;7,5;130;4,9;130;13;1,2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;06/02/2020;0;0,2;13;11,3;130;7,5;130;561;2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;07/02/2020;14,6;3,7;11,9;15,4;210;10,9;210;0;0,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;08/02/2020;0,4;5,3;11,2;19,4;200;13;200;338;1,1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;09/02/2020;8,7;8,5;12,8;28,5;250;17,6;220;0;0,2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;10/02/2020;5;8,3;11,9;28,7;230;15,7;240;59;2,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;11/02/2020;2,2;4,7;9,9;18,9;280;10,7;290;275;1,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;12/02/2020;12,4;3,1;11,1;20,5;180;12,8;190;263;1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;13/02/2020;1,2;7,9;11,2;27,6;240;16,3;250;1;1,5
29075001;BREST-GUIPAVAS;-4.383;48.45;94;14/02/2020;0,4;7,4;11,9;16,2;200;10,9;210;2;0,5
29075001;BREST-GUIPAVAS;-4.383;48.45;94;15/02/2020;16,9;11,2;13,4;27,3;210;16,7;200;0;0,7
29075001;BREST-GUIPAVAS;-4.383;48.45;94;16/02/2020;19,8;7,3;12,7;30,5;210;19,6;220;0;0,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;17/02/2020;4,6;5,6;11,1;22,6;280;11;240;362;1,7
29075001;BREST-GUIPAVAS;-4.383;48.45;94;18/02/2020;4,2;4,8;11,1;16,1;260;10,6;240;222;1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;19/02/2020;1;6,7;11,6;17,2;320;11;240;25;1,2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;20/02/2020;5,6;6,6;10,5;24,6;220;14,4;220;128;1,2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;21/02/2020;0;2,6;10,9;15,5;230;11,3;230;252;0,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;22/02/2020;2;8,8;11,3;17,3;220;11,6;220;0;0,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;23/02/2020;1,2;10,3;12,7;18,9;210;12,1;230;0;0,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;24/02/2020;10,3;9,8;11,1;20,5;240;13;230;0;0,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;25/02/2020;7,8;5,4;10,6;24;320;12,1;290;278;1,7
29075001;BREST-GUIPAVAS;-4.383;48.45;94;26/02/2020;16,9;3,4;11,5;20,4;310;11,2;310;243;2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;27/02/2020;2,2;6,3;11,3;24;280;12,5;290;209;1,5
29075001;BREST-GUIPAVAS;-4.383;48.45;94;28/02/2020;19,8;4,1;11,7;24,1;190;15,2;190;0;0
29075001;BREST-GUIPAVAS;-4.383;48.45;94;29/02/2020;4;5,4;9,4;27,6;180;16,5;190;237;1,5
29075001;BREST-GUIPAVAS;-4.383;48.45;94;01/03/2020;9,7;4,1;10,6;19,5;200;11,8;240;238;1,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;02/03/2020;2,6;4,9;9,4;16,9;300;10,1;310;351;1,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;03/03/2020;7,4;3,2;10,1;12,6;330;7,7;300;278;1,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;04/03/2020;14,2;3,9;12,3;14,7;250;9;170;3;0,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;05/03/2020;15;7;10,4;24;330;13,5;330;61;1,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;06/03/2020;3,8;3,3;10;19,6;310;11,7;320;296;1,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;07/03/2020;6,3;5,6;13,9;21;210;12,7;210;167;1,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;08/03/2020;4,6;7,1;12;24;200;13,7;220;214;1,5
29075001;BREST-GUIPAVAS;-4.383;48.45;94;09/03/2020;2,6;5,9;11,5;15,5;300;10,4;240;20;0,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;10/03/2020;1,6;10,5;12,9;17,8;240;11,6;230;0;0,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;11/03/2020;5,4;11,4;12,1;19,6;220;12,3;220;0;0,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;12/03/2020;0,8;5,8;11,3;16,6;270;9,7;250;476;2,1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;13/03/2020;5,2;2,2;10,6;16,4;200;11;220;99;0,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;14/03/2020;1,6;7,7;11,4;13,6;240;9;240;16;1,2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;15/03/2020;7,3;7,9;10,6;16,9;210;9,9;200;15;1,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;16/03/2020;0;4,1;12,1;8,8;30;5,5;20;602;1,8
29075001;BREST-GUIPAVAS;-4.383;48.45;94;17/03/2020;0;0,9;12,9;9,5;210;5,6;210;643;1,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;18/03/2020;0;4,1;13,9;9,6;210;6,3;200;639;1,6
29075001;BREST-GUIPAVAS;-4.383;48.45;94;19/03/2020;0;1,8;16,1;9,8;60;6,2;50;268;1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;20/03/2020;0;8,9;11,7;16,5;70;11,3;60;0;1,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;21/03/2020;0;7,2;13,8;14,1;70;9,9;70;294;2,2
29075001;BREST-GUIPAVAS;-4.383;48.45;94;22/03/2020;0;6,1;7,9;12,9;60;9;60;0;1,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;23/03/2020;0;5,9;14,8;8;310;5,6;330;274;1,9
29075001;BREST-GUIPAVAS;-4.383;48.45;94;24/03/2020;0;4,9;19,1;7,4;340;4,8;340;696;2,3
29075001;BREST-GUIPAVAS;-4.383;48.45;94;25/03/2020;0;1,6;15,6;8,8;50;6,1;50;711;2,7
29075001;BREST-GUIPAVAS;-4.383;48.45;94;26/03/2020;0;2,4;12,4;15,2;50;10;50;702;2,4
29075001;BREST-GUIPAVAS;-4.383;48.45;94;27/03/2020;0;2;12;12,7;30;8,9;50;643;1,7
29075001;BREST-GUIPAVAS;-4.383;48.45;94;28/03/2020;0;2,6;9,2;21,5;40;13,6;50;0;0,8
29075001;BREST-GUIPAVAS;-4.383;48.45;94;29/03/2020;0;5,6;8;23,6;60;16,1;60;79;3,1
29075001;BREST-GUIPAVAS;-4.383;48.45;94;30/03/2020;0;4,2;8,3;20,4;50;13,5;50;143;2,8
29075001;BREST-GUIPAVAS;-4.383;48.45;94;31/03/2020;0,2;4,5;10,7;19,2;50;12,6;60;562;2,6
29120001;LANVEOC;-4.439;48.279;81;01/01/2020;0,6;9,4;10,6;5,4;260;3,9;280;;
29120001;LANVEOC;-4.439;48.279;81;02/01/2020;1,6;9,1;11,9;17,6;230;10,4;220;;
29120001;LANVEOC;-4.439;48.279;81;03/01/2020;1,2;7,6;10,7;13,7;240;8,3;250;;
29120001;LANVEOC;-4.439;48.279;81;04/01/2020;0;2,9;9,8;5,3;250;3,6;260;;
29120001;LANVEOC;-4.439;48.279;81;05/01/2020;0;7;8,3;8;120;4,9;140;;
29120001;LANVEOC;-4.439;48.279;81;06/01/2020;2,6;4;11,1;14,6;200;9,5;210;;
29120001;LANVEOC;-4.439;48.279;81;07/01/2020;0,8;7,6;12,8;14,9;200;9,3;210;;
29120001;LANVEOC;-4.439;48.279;81;08/01/2020;8,5;11,1;12,2;13,8;210;8,4;200;;
29120001;LANVEOC;-4.439;48.279;81;09/01/2020;9,2;9;12,2;18;320;12,3;240;;
29120001;LANVEOC;-4.439;48.279;81;10/01/2020;0;6,8;11,1;15,2;330;9,5;320;;
29120001;LANVEOC;-4.439;48.279;81;11/01/2020;1,6;6,4;11,4;15,9;210;9,8;210;;
29120001;LANVEOC;-4.439;48.279;81;12/01/2020;0,6;8,4;12,8;17,4;210;10,8;210;;
29120001;LANVEOC;-4.439;48.279;81;13/01/2020;13,1;7,3;11,8;25;210;14,7;210;;
29120001;LANVEOC;-4.439;48.279;81;14/01/2020;13,5;9,1;13,3;27,1;210;16,4;210;;
29120001;LANVEOC;-4.439;48.279;81;15/01/2020;4,4;7,1;11,7;23,6;210;15,5;210;;
29120001;LANVEOC;-4.439;48.279;81;16/01/2020;8;8,2;13,7;23;200;13,5;180;;
29120001;LANVEOC;-4.439;48.279;81;17/01/2020;4,6;5,7;10,1;23,1;230;12,3;240;;
29120001;LANVEOC;-4.439;48.279;81;18/01/2020;0;4,2;8,9;10;230;6,2;230;;
29120001;LANVEOC;-4.439;48.279;81;19/01/2020;0;1,6;9,2;7,6;60;4,5;70;;
29120001;LANVEOC;-4.439;48.279;81;20/01/2020;0;2,2;8,9;10,1;50;6,1;60;;
29120001;LANVEOC;-4.439;48.279;81;21/01/2020;0;5,1;9,7;10;70;5,6;60;;
