STATION;NOM;LONGITUDE;LATITUDE;ALTITUDE;DATE;RR;TN;TX;FXI;DXI;FXY;DXY;INST;ETPMON
07131001;LANAS SYN;4,367;44,538;280;2020/01/16;2,2;6,7;12,1;5,9;260;2,8;220;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/17;15,3;7,3;9,4;11,8;320;5,4;10;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/18;0,0;1,7;10,2;14,5;20;8,5;20;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/19;0,0;3,1;7,7;16,8;350;10,3;360;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/20;0,6;0,8;7,2;14,5;20;8,6;10;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/21;0,6;2,6;8,3;5,0;360;3,8;10;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/22;2,2;1,9;6,8;7,0;210;3,2;230;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/23;1,8;0,6;12,2;5,9;180;3,1;180;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/24;1,0;7,1;11,9;4,8;270;2,9;10;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/25;27,7;5,7;8,8;3,0;150;1,7;20;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/26;0,0;6,6;10,7;4,1;360;2,6;330;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/27;1,8;1,4;7,1;4,1;300;2,5;250;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/28;0,0;5,3;12,4;11,2;280;6,0;260;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/29;0,0;3,3;13,6;6,2;210;2,8;220;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/30;1,4;0,3;9,3;3,3;290;2,3;280;;
07131001;LANAS SYN;4,367;44,538;280;2020/01/31;0,0;5,4;17,6;3,1;300;2,6;290;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/01;1,6;5,0;10,1;4,0;300;2,4;310;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/02;0,0;5,0;13,7;4,0;50;2,7;60;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/03;0,2;7,7;20,6;7,4;80;5,0;80;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/04;0,0;6,3;11,8;20,2;360;10,2;350;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/05;0,0;6,0;12,2;18,8;20;12,3;20;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/06;0,0;-0,7;12,4;12,5;30;7,8;40;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/07;0,0;0,5;12,6;6,8;210;4,2;210;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/08;0,2;3,7;8,9;4,6;250;3,1;250;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/09;1,8;5,5;9,7;7,9;180;5,4;180;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/10;0,2;8,2;15,4;17,4;250;8,2;280;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/11;0,0;8,7;12,5;9,4;230;5,3;260;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/12;0,0;3,4;13,1;9,9;30;5,0;50;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/13;0,6;-1,8;9,2;6,4;170;3,5;270;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/14;0,0;4,4;14,4;12,2;50;7,6;10;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/15;0,0;0,5;16,1;7,3;190;5,0;190;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/16;7,8;5,4;10,1;5,0;200;3,3;200;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/17;4,4;9,7;10,9;5,8;320;3,6;200;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/18;0,0;3,5;13,2;10,2;340;6,0;340;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/19;0,0;1,6;15,1;12,8;350;7,1;360;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/20;0,0;0,8;16,3;6,6;10;5,2;10;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/21;0,0;3,2;15,3;11,9;10;7,5;10;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/22;0,0;1,5;18,5;5,2;170;3,4;190;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/23;0,0;1,5;23,1;6,4;340;3,8;350;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/24;0,0;6,7;23,2;6,7;250;4,0;360;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/25;0,0;2,6;16,2;12,1;270;5,4;270;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/26;0,8;4,1;10,0;18,7;340;10,2;330;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/27;1,0;-0,5;9,7;13,9;350;5,7;350;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/28;1,0;1,8;15,9;7,3;20;4,7;360;;
07131001;LANAS SYN;4,367;44,538;280;2020/02/29;47,2;6,0;10,0;7,3;240;3,9;180;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/01;10,4;4,8;13,8;9,7;170;5,9;190;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/02;15,7;4,9;11,9;15,6;360;7,3;330;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/03;0,0;4,5;9,7;11,0;350;6,3;340;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/04;1,0;3,6;11,4;8,5;350;4,6;360;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/05;15,1;5,3;10,4;10,7;290;5,4;310;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/06;0,0;2,6;11,8;14,1;350;8,7;360;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/07;0,0;5,4;12,7;19,0;10;11,1;360;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/08;0,0;4,2;16,2;6,2;350;4,1;360;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/09;0,0;6,8;12,3;18,5;360;10,1;350;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/10;0,0;4,1;15,4;6,0;340;3,4;110;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/11;0,0;6,5;22,8;10,1;10;6,5;20;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/12;2,0;6,9;19,1;6,2;210;3,1;210;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/13;0,0;9,8;15,9;11,9;40;7,9;20;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/14;0,0;5,0;16,9;10,0;10;6,0;20;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/15;0,0;2,8;16,1;11,8;210;7,2;210;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/16;0,0;6,5;15,2;7,9;200;5,3;220;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/17;0,0;3,9;20,3;5,9;200;3,1;160;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/18;0,0;4,6;21,9;7,0;140;3,7;160;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/19;0,0;4,9;21,2;8,7;190;5,1;200;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/20;0,2;3,2;20,0;9,1;220;6,0;220;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/21;0,0;4,9;19,4;6,0;230;3,4;200;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/22;0,0;4,4;19,4;7,1;90;4,7;90;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/23;0,6;7,3;17,8;8,6;210;5,5;200;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/24;0,2;5,9;8,3;6,8;150;4,4;180;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/25;17,5;-1,5;13,9;7,3;110;4,7;190;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/26;0,0;-0,2;12,5;7,1;60;4,7;50;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/27;0,0;4,3;15,3;9,0;70;5,7;70;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/28;0,0;6,0;20,0;8,1;120;4,7;60;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/29;0,0;6,8;17,4;15,3;30;9,4;10;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/30;0,0;4,0;11,5;14,7;10;9,7;10;;
07131001;LANAS SYN;4,367;44,538;280;2020/03/31;0,0;3,7;14,9;10,8;10;7,0;20;;
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/01;0,0;-4,7;3,4;10,0;120;5,5;120;0;0,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/02;0,8;-0,2;7,7;8,7;170;4,5;120;0;0,2
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/03;2,2;5,4;9,7;12,0;200;6,8;330;0;0,3
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/04;0,2;-0,4;6,4;6,1;300;3,3;280;0;0,1
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/05;0,0;3,0;6,3;3,3;120;2,4;120;0;0,2
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/06;0,6;-4,2;5,8;7,4;110;5,3;120;431;0,2
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/07;0,4;-2,2;7,7;8,3;200;5,1;180;0;0,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/08;1,2;5,9;11,3;6,5;190;4,0;190;12;0,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/09;16,3;10,3;11,2;15,0;200;6,5;190;0;0,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/10;1,8;5,9;8,7;12,3;200;8,1;310;11;0,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/11;0,0;1,5;7,6;8,1;200;4,1;210;157;0,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/12;0,8;0,2;7,4;8,8;200;4,8;200;14;0,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/13;3,2;6,2;9,0;13,5;180;7,2;180;9;0,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/14;4,8;7,3;10,9;14,8;210;7,0;200;0;1,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/15;1,8;8,0;11,8;14,1;200;8,1;190;131;1,3
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/16;0,0;3,5;13,0;10,3;170;6,0;160;334;0,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/17;4,8;5,9;10,3;13,4;260;7,3;280;48;1,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/18;0,0;-0,2;6,4;7,9;230;4,2;290;121;0,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/19;0,2;-5,2;5,9;8,7;60;5,0;50;162;0,1
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/20;0,0;-3,2;6,5;10,0;90;7,4;80;308;0,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/21;0,0;-6,3;7,3;4,4;340;3,4;330;466;0,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/22;0,0;-7,5;8,4;5,2;360;4,0;290;467;0,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/23;0,0;-4,1;6,5;7,7;130;5,0;100;314;0,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/24;0,0;-0,4;2,7;7,5;130;4,8;120;24;0,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/25;0,0;0,7;3,7;5,9;110;4,0;110;0;0,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/26;4,6;1,3;7,6;8,1;200;5,0;200;35;0,3
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/27;17,0;4,7;8,2;14,9;220;7,4;190;0;0,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/28;7,4;2,2;4,8;25,6;270;11,9;260;57;0,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/29;1,8;1,9;7,7;12,6;310;8,6;300;139;0,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/30;4,0;1,6;12,2;12,1;260;6,3;240;0;0,3
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/01/31;5,8;8,0;11,7;11,7;230;5,8;240;0;0,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/01;25,3;10,1;12,2;14,3;280;9,0;280;6;0,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/02;8,4;4,5;13,9;15,2;220;8,3;270;0;0,1
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/03;23,6;9,4;11,4;14,0;310;9,2;310;0;1,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/04;0,2;4,2;6,8;14,5;290;9,2;290;65;0,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/05;0,0;1,9;9,4;7,8;40;5,0;50;241;0,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/06;0,0;-2,4;10,5;2,4;140;1,8;290;322;0,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/07;0,0;-3,2;9,4;9,9;120;6,7;120;512;0,8
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/08;0,2;1,9;7,9;7,2;110;4,9;120;5;0,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/09;16,2;2,5;12,9;29,3;280;14,5;270;49;0,3
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/10;5,8;6,0;9,1;28,4;220;14,4;270;64;1,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/11;1,8;2,4;7,8;20,1;250;12,1;270;222;1,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/12;1,6;2,8;6,9;12,5;300;6,7;250;110;1,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/13;9,1;0,7;9,7;21,1;230;10,2;230;44;0,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/14;0,0;6,5;10,1;11,2;270;7,4;280;119;1,1
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/15;8,1;4,7;11,8;12,2;210;6,8;200;193;1,0
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/16;11,5;9,9;16,9;20,2;180;10,2;200;152;2,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/17;0,6;7,4;11,9;18,9;250;8,5;260;217;1,8
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/18;5,8;4,2;8,9;11,0;220;6,1;240;114;1,2
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/19;0,6;3,9;8,1;20,2;220;10,4;290;212;1,1
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/20;5,0;5,4;9,0;20,1;270;11,6;280;0;0,8
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/21;0,0;-1,6;8,6;9,5;240;5,6;240;232;0,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/22;0,6;0,9;10,6;12,2;250;6,4;230;99;0,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/23;2,6;9,1;12,2;17,1;230;10,6;280;0;0,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/24;3,4;5,2;12,0;14,7;240;6,7;210;1;0,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/25;4,0;4,7;10,4;15,9;250;7,8;240;198;1,3
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/26;0,2;2,2;7,0;13,5;240;8,3;280;150;1,3
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/27;17,7;-0,4;3,2;18,4;310;10,9;310;13;0,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/28;3,0;-4,8;9,1;17,3;200;8,9;180;270;0,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/02/29;6,2;4,5;12,3;23,1;240;11,9;280;153;1,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/01;14,7;3,2;8,7;13,7;210;7,0;320;153;0,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/02;7,2;2,6;7,6;12,9;320;8,2;310;0;0,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/03;4,2;0,5;7,5;12,7;300;7,3;290;68;0,8
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/04;3,4;-0,6;8,2;7,4;250;4,3;180;6;0,3
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/05;14,9;4,9;9,4;9,5;150;6,1;290;25;0,2
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/06;0,6;4,1;7,1;15,8;300;9,8;290;7;0,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/07;0,0;-3,4;9,7;8,7;240;4,4;240;352;0,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/08;6,6;2,7;9,1;14,5;270;6,6;250;13;0,2
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/09;12,3;4,8;10,4;13,9;280;7,7;280;195;1,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/10;6,6;5,2;13,3;14,2;200;7,7;240;0;0,2
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/11;1,8;12,2;14,4;15,3;240;8,2;240;12;1,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/12;0,4;8,4;11,3;18,6;280;11,5;290;164;2,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/13;0,6;4,5;10,7;11,7;290;8,2;290;170;1,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/14;0,6;0,1;9,4;8,8;160;5,4;160;3;0,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/15;0,0;4,9;15,0;13,0;190;7,2;180;364;1,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/16;0,0;-0,6;15,4;5,7;310;3,9;310;287;0,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/17;0,0;2,3;15,6;6,5;300;3,8;290;553;1,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/18;0,0;0,6;17,4;7,4;170;3,3;240;282;1,3
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/19;0,0;1,2;18,6;6,0;40;4,1;40;377;1,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/20;7,9;2,1;15,5;11,1;30;6,6;30;243;1,5
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/21;0,0;4,4;8,2;14,4;80;8,8;90;17;1,7
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/22;0,0;1,1;12,7;15,7;80;10,9;110;691;3,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/23;0,0;-1,1;11,4;15,4;120;9,2;110;696;3,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/24;0,0;0,0;11,6;12,4;90;7,7;110;699;3,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/25;0,0;-5,1;13,1;12,5;110;8,6;80;692;2,8
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/26;0,0;0,4;11,2;14,0;80;9,2;90;706;2,9
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/27;0,0;-2,5;15,0;9,0;30;5,7;10;697;1,8
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/28;0,0;-1,8;18,3;16,0;360;9,1;10;713;2,2
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/29;0,2;2,0;7,3;19,4;10;11,3;20;112;2,4
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/30;0,0;-2,5;9,5;13,1;50;8,1;30;647;2,6
08105005;CHARLEVILLE-MEZ;4,643;49,783;145;2020/03/31;0,0;-3,5;11,9;11,6;100;6,7;30;643;2,1
09289001;ST GIRONS;1,107;43,005;414;2020/01/01;0,0;2,9;9,9;6,1;140;4,2;160;205;1,0
09289001;ST GIRONS;1,107;43,005;414;2020/01/02;0,0;-0,2;17,5;7,2;150;5,0;140;409;1,7
09289001;ST GIRONS;1,107;43,005;414;2020/01/03;1,6;-0,2;11,3;4,6;300;3,5;290;114;0,9
09289001;ST GIRONS;1,107;43,005;414;2020/01/04;0,0;2,0;11,7;8,4;310;5,0;320;275;0,5
09289001;ST GIRONS;1,107;43,005;414;2020/01/05;0,0;-0,9;14,3;4,0;170;3,0;170;467;1,0
09289001;ST GIRONS;1,107;43,005;414;2020/01/06;0,0;-3,3;12,7;7,8;320;4,7;320;465;1,0
09289001;ST GIRONS;1,107;43,005;414;2020/01/07;0,0;-0,9;13,4;5,5;150;3,5;150;423;1,0
09289001;ST GIRONS;1,107;43,005;414;2020/01/08;0,0;1,3;16,5;7,0;130;4,7;150;373;1,1
09289001;ST GIRONS;1,107;43,005;414;2020/01/09;5,8;1,1;17,4;17,0;310;10,5;310;389;1,1
09289001;ST GIRONS;1,107;43,005;414;2020/01/10;3,2;5,2;9,1;9,9;300;5,5;250;7;0,7
09289001;ST GIRONS;1,107;43,005;414;2020/01/11;0,0;1,5;11,5;5,6;130;4,2;170;471;1,1
09289001;ST GIRONS;1,107;43,005;414;2020/01/12;0,0;-4,9;10,1;5,2;310;3,6;310;463;0,6
09289001;ST GIRONS;1,107;43,005;414;2020/01/13;0,0;-3,3;13,0;7,1;140;4,2;150;363;1,5
09289001;ST GIRONS;1,107;43,005;414;2020/01/14;0,0;-2,2;15,6;8,8;130;5,8;140;473;1,7
09289001;ST GIRONS;1,107;43,005;414;2020/01/15;0,0;-1,7;16,3;6,1;100;4,2;310;419;1,5
09289001;ST GIRONS;1,107;43,005;414;2020/01/16;0,0;-2,3;15,7;8,7;140;5,2;140;484;1,6
09289001;ST GIRONS;1,107;43,005;414;2020/01/17;12,3;1,6;8,2;18,7;300;10,5;300;52;0,6
09289001;ST GIRONS;1,107;43,005;414;2020/01/18;0,0;-1,3;11,4;6,8;150;4,6;140;228;1,0
09289001;ST GIRONS;1,107;43,005;414;2020/01/19;0,0;1,5;7,6;9,1;320;5,8;310;166;1,1
09289001;ST GIRONS;1,107;43,005;414;2020/01/20;0,0;-3,9;5,5;6,8;110;3,6;90;108;0,8
09289001;ST GIRONS;1,107;43,005;414;2020/01/21;0,2;-1,4;7,2;8,9;80;5,3;80;108;0,4
09289001;ST GIRONS;1,107;43,005;414;2020/01/22;8,0;4,0;9,4;7,3;130;4,0;80;114;0,6
09289001;ST GIRONS;1,107;43,005;414;2020/01/23;3,2;4,7;11,3;4,9;300;3,5;290;73;0,7
09289001;ST GIRONS;1,107;43,005;414;2020/01/24;0,0;-1,6;15,2;6,9;140;5,0;150;494;1,1
09289001;ST GIRONS;1,107;43,005;414;2020/01/25;1,0;-1,3;12,8;7,4;150;5,1;140;266;0,9
09289001;ST GIRONS;1,107;43,005;414;2020/01/26;2,6;1,6;10,0;6,1;140;4,3;150;20;0,7
09289001;ST GIRONS;1,107;43,005;414;2020/01/27;0,0;2,1;11,3;8,9;150;5,9;150;122;1,4
09289001;ST GIRONS;1,107;43,005;414;2020/01/28;2,0;2,5;13,3;10,4;320;6,8;290;272;1,4
09289001;ST GIRONS;1,107;43,005;414;2020/01/29;0,2;-0,8;14,6;6,7;140;4,8;140;335;1,0
09289001;ST GIRONS;1,107;43,005;414;2020/01/30;1,6;7,2;13,7;4,9;160;3,0;160;4;0,7
09289001;ST GIRONS;1,107;43,005;414;2020/01/31;0,0;9,3;17,7;7,8;130;5,3;140;119;1,7
09289001;ST GIRONS;1,107;43,005;414;2020/02/01;4,0;2,8;17,0;6,6;150;4,9;140;50;0,7
09289001;ST GIRONS;1,107;43,005;414;2020/02/02;0,0;4,8;22,7;7,6;160;5,7;150;358;1,8
09289001;ST GIRONS;1,107;43,005;414;2020/02/03;0,0;5,4;24,3;4,5;160;3,6;150;482;2,0
09289001;ST GIRONS;1,107;43,005;414;2020/02/04;9,3;6,3;13,8;11,7;300;7,1;280;11;1,5
09289001;ST GIRONS;1,107;43,005;414;2020/02/05;0,0;1,3;11,3;7,5;140;4,0;150;531;0,9
09289001;ST GIRONS;1,107;43,005;414;2020/02/06;0,0;-1,5;15,8;9,1;140;5,8;140;533;1,5
09289001;ST GIRONS;1,107;43,005;414;2020/02/07;0,0;-1,4;13,4;5,8;140;3,6;140;313;1,3
09289001;ST GIRONS;1,107;43,005;414;2020/02/08;0,0;-2,5;15,9;5,3;330;3,3;320;433;1,4
09289001;ST GIRONS;1,107;43,005;414;2020/02/09;0,0;1,1;16,8;8,2;150;5,8;140;443;1,5
09289001;ST GIRONS;1,107;43,005;414;2020/02/10;0,0;8,3;18,9;8,0;330;5,7;330;391;2,0
09289001;ST GIRONS;1,107;43,005;414;2020/02/11;2,8;9,2;13,8;14,0;300;8,1;300;73;1,4
09289001;ST GIRONS;1,107;43,005;414;2020/02/12;0,0;7,6;13,2;9,2;150;6,3;160;171;1,2
09289001;ST GIRONS;1,107;43,005;414;2020/02/13;1,2;2,8;18,7;11,0;300;6,7;290;277;1,9
09289001;ST GIRONS;1,107;43,005;414;2020/02/14;0,0;6,8;15,8;5,9;320;3,7;330;303;1,6
09289001;ST GIRONS;1,107;43,005;414;2020/02/15;0,0;2,1;20,8;8,7;120;5,0;140;504;2,1
09289001;ST GIRONS;1,107;43,005;414;2020/02/16;0,0;5,4;18,7;9,0;140;6,1;140;267;2,3
09289001;ST GIRONS;1,107;43,005;414;2020/02/17;4,6;2,5;15,1;18,5;280;10,4;290;173;1,0
09289001;ST GIRONS;1,107;43,005;414;2020/02/18;0,0;-0,4;11,1;6,3;320;4,0;330;203;1,1
09289001;ST GIRONS;1,107;43,005;414;2020/02/19;0,0;-0,8;14,1;6,5;150;4,7;160;530;1,4
09289001;ST GIRONS;1,107;43,005;414;2020/02/20;0,0;-1,2;18,9;8,2;120;5,2;150;559;2,4
09289001;ST GIRONS;1,107;43,005;414;2020/02/21;0,0;-0,9;15,0;6,6;360;4,3;160;517;1,2
09289001;ST GIRONS;1,107;43,005;414;2020/02/22;0,0;-0,7;19,7;6,1;160;4,7;170;575;1,7
09289001;ST GIRONS;1,107;43,005;414;2020/02/23;0,0;0,9;20,4;7,4;160;5,5;150;569;2,2
09289001;ST GIRONS;1,107;43,005;414;2020/02/24;0,0;-0,4;21,7;6,9;300;4,8;300;571;2,5
09289001;ST GIRONS;1,107;43,005;414;2020/02/25;4,4;0,6;15,7;16,4;280;8,0;310;133;1,6
09289001;ST GIRONS;1,107;43,005;414;2020/02/26;4,8;5,1;8,9;21,2;270;10,5;290;106;1,7
09289001;ST GIRONS;1,107;43,005;414;2020/02/27;6,4;3,1;15,3;18,2;270;10,7;300;2;1,9
09289001;ST GIRONS;1,107;43,005;414;2020/02/28;0,4;9,1;14,7;9,6;150;7,1;140;225;1,5
09289001;ST GIRONS;1,107;43,005;414;2020/02/29;1,8;4,0;19,3;11,5;310;6,5;150;131;1,9
09289001;ST GIRONS;1,107;43,005;414;2020/03/01;0,0;5,5;16,9;12,2;330;7,0;310;311;2,6
09289001;ST GIRONS;1,107;43,005;414;2020/03/02;14,0;4,7;10,3;29,5;300;16,3;290;135;2,0
