STATION;NOM;LONGITUDE;LATITUDE;ALTITUDE;DATE;RR;TN;TX;FXI;DXI;FXY;DXY;INST;ETPMON
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/14;0.0;0.5;14.2;9.1;330;4.4;320;378;1.7
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/15;2.4;1.7;19.0;14.0;120;8.9;120;590;2.2
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/16;0.8;10.5;13.5;11.0;150;6.6;130;0;0.9
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/17;0.0;10.3;15.5;7.2;110;5.2;100;0;1.8
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/18;0.0;5.0;21.0;5.3;110;3.9;100;620;2.0
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/19;0.0;5.8;21.3;9.7;100;6.4;100;476;2.9
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/20;0.0;5.4;21.2;17.2;120;11.1;120;681;3.9
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/21;0.0;3.8;19.6;11.4;120;7.8;110;691;2.8
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/22;0.0;3.3;19.6;8.6;120;5.4;110;597;2.2
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/23;0.0;4.0;18.5;7.9;150;5.3;120;229;1.9
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/24;0.0;4.1;18.5;9.5;170;5.5;130;643;2.5
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/25;0.0;5.1;16.9;10.4;120;7.8;120;700;3.4
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/26;0.0;1.6;12.1;7.5;50;4.8;60;306;1.8
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/27;0.0;-1.1;15.9;7.2;10;4.3;290;603;2.2
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/28;0.0;0.9;17.8;7.7;340;5.2;320;706;2.5
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/29;0.0;4.0;14.9;14.3;30;8.6;360;375;2.6
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/30;0.0;3.2;8.3;7.2;320;4.8;320;145;1.7
47091001;AGEN-LA GARENNE;0.595;44.172;58;2020/03/31;0.0;1.3;17.7;8.8;20;5.2;80;339;2.4
48095005;MENDE;3.454;44.534;932;2020/01/01;0.0;-4.3;-0.2;4.0;270;3.0;120;65;0.2
48095005;MENDE;3.454;44.534;932;2020/01/02;0.0;-3.6;8.1;4.2;50;3.4;50;193;0.5
48095005;MENDE;3.454;44.534;932;2020/01/03;0.0;-0.8;6.0;8.1;310;5.0;320;47;0.5
48095005;MENDE;3.454;44.534;932;2020/01/04;0.0;1.6;6.6;12.0;10;6.7;350;233;0.9
48095005;MENDE;3.454;44.534;932;2020/01/05;0.0;-2.4;8.8;12.8;70;5.2;50;481;1.4
48095005;MENDE;3.454;44.534;932;2020/01/06;0.0;-1.3;9.3;7.2;160;4.4;170;306;1.0
48095005;MENDE;3.454;44.534;932;2020/01/07;0.0;-0.3;8.0;12.1;330;6.8;350;136;0.4
48095005;MENDE;3.454;44.534;932;2020/01/08;0.0;2.3;10.3;4.0;160;2.8;100;117;0.5
48095005;MENDE;3.454;44.534;932;2020/01/09;1.6;1.0;10.6;9.4;140;5.1;160;389;1.2
48095005;MENDE;3.454;44.534;932;2020/01/10;1.4;2.7;7.0;12.7;340;7.9;360;44;0.8
48095005;MENDE;3.454;44.534;932;2020/01/11;0.0;-1.5;7.4;10.3;30;5.4;20;450;1.1
48095005;MENDE;3.454;44.534;932;2020/01/12;0.0;-3.5;7.6;4.5;140;3.5;270;496;1.3
48095005;MENDE;3.454;44.534;932;2020/01/13;0.0;-4.0;8.5;7.6;90;4.0;50;376;0.6
48095005;MENDE;3.454;44.534;932;2020/01/14;0.0;1.1;7.8;17.2;120;8.2;140;170;0.9
48095005;MENDE;3.454;44.534;932;2020/01/15;0.0;5.4;6.5;17.0;160;9.6;160;7;1.0
48095005;MENDE;3.454;44.534;932;2020/01/16;0.0;3.9;7.3;10.6;150;5.7;170;4;0.8
48095005;MENDE;3.454;44.534;932;2020/01/17;9.0;2.1;7.9;13.0;300;7.7;300;30;0.6
48095005;MENDE;3.454;44.534;932;2020/01/18;0.0;-2.3;5.2;10.1;350;6.8;350;408;1.0
48095005;MENDE;3.454;44.534;932;2020/01/19;0.0;-1.7;1.3;21.2;20;11.2;20;418;1.4
48095005;MENDE;3.454;44.534;932;2020/01/20;0.0;-3.9;3.3;20.8;20;12.0;30;69;1.3
48095005;MENDE;3.454;44.534;932;2020/01/21;0.2;-1.3;5.7;8.5;80;4.8;90;0;0.8
48095005;MENDE;3.454;44.534;932;2020/01/22;3.8;2.3;7.1;11.5;80;5.7;110;0;1.2
48095005;MENDE;3.454;44.534;932;2020/01/23;0.6;3.8;9.5;15.6;130;8.5;140;90;1.5
